LECROY;WAVERUNNER8404M;LCRY4256N21099;8.4.1;TCPIP0::192.168.41.155
TriggerTime,2022-05-11--14-33-39.757
RelativeTime Ch.#1 Ch.#2 Ch.#3 Ch.#4
[s] [V] [V] [V] [V]
3.827627E-8 -8.127186E-3 9.277673E-4 -3.883469E-2 7.704288E+0
3.832628E-8 -7.763997E-3 9.525882E-4 -4.291287E-2 7.663507E+0
3.837627E-8 -7.968592E-3 9.932783E-4 -4.298151E-2 7.704288E+0
3.842628E-8 -8.379841E-3 1.051465E-3 -3.963110E-2 7.704288E+0
3.847628E-8 -7.969964E-3 1.096631E-3 -4.060602E-2 7.704288E+0
3.852628E-8 -6.784275E-3 1.095410E-3 -4.262450E-2 7.704288E+0
3.857628E-8 -6.348996E-3 1.066520E-3 -4.391524E-2 7.704288E+0
3.862629E-8 -6.999169E-3 1.063672E-3 -4.554924E-2 7.704288E+0
3.867628E-8 -7.130988E-3 1.109652E-3 -4.206154E-2 7.704288E+0
3.872627E-8 -6.409414E-3 1.172722E-3 -3.834036E-2 7.704288E+0
3.877628E-8 -5.976881E-3 1.219108E-3 -4.016662E-2 7.704288E+0
3.882627E-8 -6.282400E-3 1.244336E-3 -3.965858E-2 7.651560E+0
3.887628E-8 -6.654516E-3 1.241081E-3 -3.556666E-2 7.644145E+0
3.892628E-8 -6.283773E-3 1.180046E-3 -3.427595E-2 7.666664E+0
3.897628E-8 -5.596527E-3 1.044955E-3 -3.700843E-2 7.704288E+0
3.902628E-8 -5.615064E-3 8.549320E-4 -3.865620E-2 7.704288E+0
3.907627E-8 -5.895867E-3 6.465986E-4 -3.875232E-2 7.704288E+0
3.912628E-8 -5.569064E-3 4.407067E-4 -4.041380E-2 7.641674E+0
3.917627E-8 -5.339066E-3 2.388838E-4 -4.018036E-2 7.648402E+0
3.922628E-8 -5.669302E-3 4.723342E-5 -3.967232E-2 7.704288E+0
3.927628E-8 -5.521691E-3 -1.330236E-4 -4.244602E-2 7.658700E+0
3.932628E-8 -4.570806E-3 -3.161291E-4 -4.418987E-2 7.622175E+0
3.937628E-8 -4.028424E-3 -5.110346E-4 -4.410747E-2 7.642909E+0
3.942629E-8 -4.373764E-3 -6.925124E-4 -4.428598E-2 7.704288E+0
3.947628E-8 -4.785012E-3 -8.251625E-4 -4.365435E-2 7.704288E+0
3.952627E-8 -5.039040E-3 -8.996250E-4 -4.366809E-2 7.704288E+0
3.957628E-8 -5.274531E-3 -9.220047E-4 -4.376420E-2 7.704288E+0
3.962627E-8 -5.444110E-3 -8.837562E-4 -3.923291E-2 7.664193E+0
3.967628E-8 -5.529931E-3 -7.718583E-4 -3.632188E-2 7.641948E+0
3.972628E-8 -5.004712E-3 -6.038081E-4 -3.971350E-2 7.622862E+0
3.977628E-8 -4.470568E-3 -4.121577E-4 -4.088065E-2 7.632199E+0
3.982628E-8 -5.115248E-3 -2.083003E-4 -3.809321E-2 7.704288E+0
3.987627E-8 -5.846434E-3 6.136484E-6 -3.515473E-2 7.704288E+0
3.992628E-8 -5.500408E-3 2.051110E-4 -3.704965E-2 7.704288E+0
3.997627E-8 -5.142710E-3 3.597334E-4 -4.383287E-2 7.646892E+0
4.002628E-8 -5.458528E-3 4.655276E-4 -4.554924E-2 7.628491E+0
4.007628E-8 -5.681660E-3 5.196454E-4 -4.331106E-2 7.663232E+0
4.012628E-8 -5.619870E-3 5.086591E-4 -4.336599E-2 7.704288E+0
4.017628E-8 -5.590348E-3 4.427412E-4 -4.350331E-2 7.657464E+0
4.022629E-8 -5.674108E-3 3.707197E-4 -4.125139E-2 7.704288E+0
4.027628E-8 -5.792196E-3 3.275883E-4 -3.768128E-2 7.704288E+0
4.032627E-8 -5.695391E-3 2.970707E-4 -3.813440E-2 7.704288E+0
4.037628E-8 -5.708436E-3 2.458012E-4 -4.022154E-2 7.630139E+0
4.042627E-8 -5.879389E-3 1.750004E-4 -4.007050E-2 7.647441E+0
4.047628E-8 -5.665183E-3 1.135583E-4 -4.180065E-2 7.704288E+0
4.052628E-8 -5.566319E-3 9.036483E-5 -4.142991E-2 7.704288E+0
4.057628E-8 -6.191088E-3 1.249516E-4 -3.869739E-2 7.642909E+0
4.062628E-8 -6.911289E-3 2.173181E-4 -3.813440E-2 7.660073E+0
4.067627E-8 -6.808992E-3 3.259606E-4 -3.740665E-2 7.667076E+0
4.072628E-8 -5.978941E-3 3.849613E-4 -4.027647E-2 7.641948E+0
4.077627E-8 -5.595841E-3 3.731612E-4 -4.817191E-2 7.633573E+0
4.082628E-8 -6.043477E-3 3.349124E-4 -4.895461E-2 7.647853E+0
4.087628E-8 -6.435503E-3 3.271813E-4 -4.012543E-2 7.651148E+0
4.092628E-8 -6.210311E-3 3.625818E-4 -3.836784E-2 7.641674E+0
4.097628E-8 -5.880763E-3 4.199548E-4 -4.339346E-2 7.628354E+0
4.102629E-8 -5.953538E-3 4.830244E-4 -4.233617E-2 7.637966E+0
4.107628E-8 -5.962463E-3 5.530114E-4 -4.012543E-2 7.660073E+0
4.112627E-8 -5.937060E-3 6.323571E-4 -3.880724E-2 7.648814E+0
4.117628E-8 -6.435503E-3 7.239098E-4 -3.698099E-2 7.629590E+0
4.122627E-8 -6.782902E-3 8.398765E-4 -3.792843E-2 7.651423E+0
4.127628E-8 -6.600964E-3 9.859540E-4 -3.676128E-2 7.704288E+0
4.132628E-8 -6.732097E-3 1.150342E-3 -3.553921E-2 7.632337E+0
4.137628E-8 -6.942185E-3 1.322461E-3 -3.905439E-2 7.601029E+0
4.142628E-8 -6.782216E-3 1.491325E-3 -4.035887E-2 7.629315E+0
4.147627E-8 -6.965527E-3 1.625195E-3 -3.912306E-2 7.623411E+0
4.152628E-8 -7.434448E-3 1.687044E-3 -4.061976E-2 7.593203E+0
4.157627E-8 -7.587551E-3 1.676872E-3 -4.232243E-2 7.607483E+0
4.162628E-8 -7.547731E-3 1.630485E-3 -4.251465E-2 7.633161E+0
4.167628E-8 -7.513402E-3 1.576367E-3 -4.296780E-2 7.637966E+0
4.172628E-8 -7.454358E-3 1.510856E-3 -4.123765E-2 7.630689E+0
4.177628E-8 -7.461224E-3 1.420931E-3 -3.754395E-2 7.622587E+0
4.182629E-8 -7.580685E-3 1.317578E-3 -3.628069E-2 7.619566E+0
4.187628E-8 -7.503103E-3 1.243115E-3 -3.672010E-2 7.612975E+0
4.192627E-8 -7.297136E-3 1.228060E-3 -3.742039E-2 7.616820E+0
4.197628E-8 -7.510656E-3 1.259798E-3 -3.802454E-2 7.617644E+0
4.202627E-8 -7.746832E-3 1.311068E-3 -3.700843E-2 7.615035E+0
4.207628E-8 -7.386388E-3 1.384310E-3 -3.780487E-2 7.627805E+0
4.212628E-8 -6.844006E-3 1.499056E-3 -4.325613E-2 7.595537E+0
4.217628E-8 -6.673739E-3 1.653679E-3 -4.475284E-2 7.566289E+0
4.222628E-8 -6.753380E-3 1.818473E-3 -4.009798E-2 7.623549E+0
4.227627E-8 -6.731411E-3 1.956006E-3 -3.856006E-2 7.651423E+0
4.232628E-8 -6.742395E-3 2.045524E-3 -3.904065E-2 7.591280E+0
4.237627E-8 -6.984064E-3 2.089876E-3 -4.042751E-2 7.553931E+0
4.242628E-8 -6.990930E-3 2.104525E-3 -4.310510E-2 7.576725E+0
4.247628E-8 -6.438250E-3 2.104118E-3 -4.009798E-2 7.593340E+0
4.252628E-8 -6.066821E-3 2.094759E-3 -3.713202E-2 7.594576E+0
4.257628E-8 -6.421085E-3 2.075228E-3 -4.059228E-2 7.602540E+0
4.262629E-8 -6.813111E-3 2.036572E-3 -4.108661E-2 7.604462E+0
4.267628E-8 -6.816544E-3 1.956413E-3 -3.729680E-2 7.608307E+0
4.272627E-8 -6.497294E-3 1.818067E-3 -3.640428E-2 7.621626E+0
4.277628E-8 -6.149894E-3 1.645134E-3 -3.865620E-2 7.624098E+0
4.282627E-8 -6.386071E-3 1.490511E-3 -4.138869E-2 7.608032E+0
4.287628E-8 -6.561830E-3 1.395703E-3 -4.074332E-2 7.602265E+0
4.292628E-8 -6.068880E-3 1.366000E-3 -3.971350E-2 7.615859E+0
4.297628E-8 -6.076432E-3 1.376986E-3 -4.462928E-2 7.596498E+0
4.302628E-8 -6.690904E-3 1.393262E-3 -4.752654E-2 7.564367E+0
4.307627E-8 -6.582427E-3 1.400993E-3 -4.287168E-2 7.604736E+0
4.312628E-8 -5.968642E-3 1.410759E-3 -4.096302E-2 7.664879E+0
4.317627E-8 -6.294072E-3 1.433138E-3 -4.464298E-2 7.654581E+0
4.322628E-8 -7.281345E-3 1.458366E-3 -4.498628E-2 7.620253E+0
4.327628E-8 -7.354121E-3 1.468539E-3 -4.228124E-2 7.609955E+0
4.332628E-8 -6.711500E-3 1.460808E-3 -4.103169E-2 7.590181E+0
4.337628E-8 -6.598217E-3 1.447787E-3 -4.019409E-2 7.559286E+0
4.342629E-8 -6.918155E-3 1.454297E-3 -4.011169E-2 7.560110E+0
4.347628E-8 -7.017706E-3 1.497836E-3 -4.116899E-2 7.584002E+0
4.352627E-8 -6.663441E-3 1.562126E-3 -4.347584E-2 7.608582E+0
4.357628E-8 -6.272788E-3 1.602002E-3 -4.469791E-2 7.633023E+0
4.362627E-8 -6.543979E-3 1.593050E-3 -4.431346E-2 7.634258E+0
4.367628E-8 -6.992303E-3 1.560091E-3 -4.651043E-2 7.591005E+0
4.372628E-8 -6.716306E-3 1.549512E-3 -4.531583E-2 7.550498E+0
4.377628E-8 -6.217177E-3 1.575960E-3 -4.023528E-2 7.566701E+0
4.382628E-8 -6.223356E-3 1.610140E-3 -3.953499E-2 7.611876E+0
4.387627E-8 -6.513771E-3 1.606885E-3 -3.766754E-2 7.634670E+0
4.392628E-8 -6.831648E-3 1.552767E-3 -3.508607E-2 7.606796E+0
4.397627E-8 -7.166003E-3 1.481559E-3 -3.779113E-2 7.569448E+0
4.402628E-8 -7.324598E-3 1.433545E-3 -3.757143E-2 7.594576E+0
4.407628E-8 -7.011527E-3 1.398145E-3 -3.354818E-2 7.625059E+0
4.412628E-8 -6.623620E-3 1.318392E-3 -3.615710E-2 7.591005E+0
4.417628E-8 -7.097347E-3 1.160515E-3 -4.213017E-2 7.562857E+0
4.422629E-8 -7.914353E-3 9.509604E-4 -4.136124E-2 7.587436E+0
4.427628E-8 -7.853936E-3 7.401858E-4 -4.016662E-2 7.609955E+0
4.432627E-8 -7.203077E-3 5.733564E-4 -4.269317E-2 7.596498E+0
4.437628E-8 -6.975139E-3 4.773277E-4 -4.153976E-2 7.582355E+0
4.442627E-8 -7.331464E-3 4.451827E-4 -4.063350E-2 7.582355E+0
4.447628E-8 -7.461910E-3 4.390790E-4 -4.077080E-2 7.555579E+0
4.452628E-8 -6.995736E-3 4.199548E-4 -3.696725E-2 7.544182E+0
4.457628E-8 -6.717679E-3 3.865890E-4 -3.733799E-2 7.576725E+0
4.462628E-8 -6.883140E-3 3.658370E-4 -3.895828E-2 7.588808E+0
4.467627E-8 -7.010153E-3 3.731612E-4 -3.560787E-2 7.580021E+0
4.472628E-8 -7.097347E-3 3.861820E-4 -3.629443E-2 7.567388E+0
4.477627E-8 -7.113825E-3 3.788578E-4 -3.986454E-2 7.563955E+0
4.482628E-8 -6.890693E-3 3.491540E-4 -4.162213E-2 7.591829E+0
4.487628E-8 -6.665501E-3 3.068363E-4 -4.305017E-2 7.581119E+0
4.492628E-8 -6.601650E-3 2.449874E-4 -4.313257E-2 7.555305E+0
4.497628E-8 -6.558397E-3 1.444828E-4 -4.267943E-2 7.589907E+0
4.502629E-8 -6.449235E-3 6.543240E-6 -3.917798E-2 7.582492E+0
4.507628E-8 -6.283773E-3 -1.415687E-4 -3.430340E-2 7.536355E+0
4.512627E-8 -6.230908E-3 -2.762529E-4 -3.666517E-2 7.564642E+0
4.517628E-8 -6.419025E-3 -3.922198E-4 -4.045498E-2 7.575901E+0
4.522627E-8 -6.542606E-3 -4.935381E-4 -3.795591E-2 7.542259E+0
4.527628E-8 -6.383324E-3 -5.903805E-4 -3.551176E-2 7.551185E+0
4.532628E-8 -5.910285E-3 -7.087886E-4 -3.541562E-2 7.554343E+0
4.537628E-8 -5.704316E-3 -8.601556E-4 -3.641802E-2 7.536904E+0
4.542628E-8 -6.248072E-3 -1.005420E-3 -3.979588E-2 7.541436E+0
4.547627E-8 -6.390877E-3 -1.096972E-3 -4.127884E-2 7.553245E+0
4.552628E-8 -5.646646E-3 -1.131966E-3 -3.854635E-2 7.572743E+0
4.557627E-8 -5.287575E-3 -1.128710E-3 -3.781858E-2 7.593615E+0
4.562628E-8 -5.569064E-3 -1.075407E-3 -4.001558E-2 7.579334E+0
4.567628E-8 -5.750316E-3 -9.541498E-4 -3.904065E-2 7.554343E+0
4.572628E-8 -5.780525E-3 -7.856931E-4 -3.790098E-2 7.563543E+0
4.577628E-8 -5.751689E-3 -6.025874E-4 -4.118273E-2 7.558599E+0
4.582629E-8 -5.599273E-3 -3.962887E-4 -4.313257E-2 7.525783E+0
4.587628E-8 -5.559453E-3 -1.492999E-4 -4.072961E-2 7.523723E+0
4.592627E-8 -5.639780E-3 9.402703E-5 -3.753024E-2 7.541986E+0
4.597628E-8 -5.718734E-3 2.478356E-4 -3.792843E-2 7.555030E+0
4.602628E-8 -5.881449E-3 2.885258E-4 -4.189676E-2 7.563681E+0
4.607628E-8 -6.081238E-3 2.832359E-4 -4.355824E-2 7.545418E+0
4.612628E-8 -6.235028E-3 3.015467E-4 -4.215765E-2 7.528940E+0
4.617628E-8 -6.547412E-3 3.589196E-4 -4.236361E-2 7.562719E+0
4.622628E-8 -6.930512E-3 4.366378E-4 -4.325613E-2 7.582904E+0
4.627627E-8 -6.723858E-3 5.049971E-4 -4.118273E-2 7.542534E+0
4.632628E-8 -6.197954E-3 5.330732E-4 -3.847769E-2 7.519465E+0
4.637627E-8 -6.340072E-3 5.204594E-4 -4.026273E-2 7.531137E+0
4.642628E-8 -7.021825E-3 5.021486E-4 -4.387406E-2 7.541986E+0
4.647628E-8 -7.484566E-3 4.931970E-4 -4.100424E-2 7.551185E+0
4.652628E-8 -7.479761E-3 4.606450E-4 -3.588250E-2 7.554481E+0
4.657628E-8 -7.474955E-3 3.796716E-4 -3.812069E-2 7.554755E+0
4.662629E-8 -7.691221E-3 2.763188E-4 -4.000184E-2 7.529902E+0
4.667628E-8 -7.656894E-3 1.880212E-4 -3.575891E-2 7.495025E+0
4.672627E-8 -7.395314E-3 1.098963E-4 -3.669262E-2 7.506421E+0
4.677628E-8 -7.434448E-3 1.671584E-5 -4.342091E-2 7.545006E+0
4.682628E-8 -7.528506E-3 -7.158169E-5 -4.359943E-2 7.564230E+0
4.687628E-8 -7.218181E-3 -1.033200E-4 -3.770873E-2 7.536492E+0
4.692628E-8 -6.802126E-3 -6.100233E-5 -3.527832E-2 7.504636E+0
4.697628E-8 -6.443055E-3 2.119178E-5 -3.759888E-2 7.514660E+0
4.702628E-8 -6.318788E-3 1.058271E-4 -3.902695E-2 7.533609E+0
4.707627E-8 -6.599591E-3 1.831383E-4 -3.835410E-2 7.554893E+0
4.712628E-8 -6.870782E-3 2.596357E-4 -3.942513E-2 7.562033E+0
4.717627E-8 -7.164630E-3 3.353194E-4 -4.273435E-2 7.524409E+0
4.722628E-8 -7.514088E-3 3.996098E-4 -4.336599E-2 7.500929E+0
4.727628E-8 -7.570387E-3 4.337893E-4 -4.107288E-2 7.515484E+0
4.732628E-8 -7.494865E-3 4.382653E-4 -4.052365E-2 7.510541E+0
4.737628E-8 -7.509283E-3 4.394860E-4 -4.061976E-2 7.487473E+0
4.742629E-8 -7.652087E-3 4.647139E-4 -4.012543E-2 7.492415E+0
4.747628E-8 -7.825787E-3 5.025556E-4 -4.221258E-2 7.519877E+0
4.752627E-8 -7.678176E-3 5.180179E-4 -4.339346E-2 7.539926E+0
4.757628E-8 -7.639043E-3 5.025556E-4 -3.968602E-2 7.547615E+0
4.762628E-8 -8.003606E-3 4.875003E-4 -3.938395E-2 7.528116E+0
4.767628E-8 -7.825787E-3 5.005212E-4 -4.239109E-2 7.505322E+0
4.772628E-8 -7.325285E-3 5.212731E-4 -4.001558E-2 7.525783E+0
4.777628E-8 -7.588924E-3 5.111005E-4 -3.931528E-2 7.528666E+0
4.782628E-8 -8.069516E-3 4.586102E-4 -4.353076E-2 7.491179E+0
4.787627E-8 -7.939756E-3 3.682782E-4 -4.230869E-2 7.474702E+0
4.792628E-8 -7.444059E-3 2.335941E-4 -3.669262E-2 7.466875E+0
4.797627E-8 -7.137167E-3 6.310246E-5 -3.658277E-2 7.471270E+0
4.802628E-8 -7.263495E-3 -8.256803E-5 -4.101795E-2 7.515072E+0
4.807628E-8 -7.464657E-3 -1.407547E-4 -4.317376E-2 7.536630E+0
4.812628E-8 -7.336270E-3 -1.114579E-4 -4.121020E-2 7.520839E+0
4.817628E-8 -7.540865E-3 -4.594680E-5 -3.840902E-2 7.533335E+0
4.822629E-8 -8.423781E-3 1.346064E-5 -3.784606E-2 7.556540E+0
4.827628E-8 -8.845328E-3 5.984725E-5 -3.901321E-2 7.535256E+0
4.832627E-8 -8.358558E-3 1.115238E-4 -4.192421E-2 7.516308E+0
4.837628E-8 -7.822354E-3 1.941246E-4 -4.317376E-2 7.527567E+0
4.842628E-8 -7.927398E-3 3.263676E-4 -3.901321E-2 7.535531E+0
4.847628E-8 -8.221932E-3 5.033694E-4 -3.695351E-2 7.535119E+0
4.852628E-8 -8.064710E-3 6.974612E-4 -3.916425E-2 7.525783E+0
4.857628E-8 -8.094919E-3 8.895185E-4 -4.057857E-2 7.535943E+0
4.862628E-8 -8.254887E-3 1.084424E-3 -4.310510E-2 7.548576E+0
4.867627E-8 -7.446120E-3 1.282178E-3 -4.309136E-2 7.496946E+0
4.872628E-8 -6.284459E-3 1.462435E-3 -3.994691E-2 7.468248E+0
4.877627E-8 -6.185595E-3 1.598340E-3 -4.155347E-2 7.512188E+0
4.882628E-8 -7.055467E-3 1.677686E-3 -4.050991E-2 7.510678E+0
4.887628E-8 -7.854623E-3 1.695589E-3 -3.488010E-2 7.483078E+0
4.892628E-8 -7.607461E-3 1.653679E-3 -3.563532E-2 7.507657E+0
4.897628E-8 -6.591352E-3 1.575554E-3 -3.987828E-2 7.536904E+0
4.902627E-8 -5.911658E-3 1.509636E-3 -4.215765E-2 7.529764E+0
4.907628E-8 -5.700883E-3 1.483187E-3 -4.107288E-2 7.498045E+0
4.912627E-8 -5.729033E-3 1.478304E-3 -3.886217E-2 7.497084E+0
4.917628E-8 -5.709123E-3 1.459994E-3 -4.244602E-2 7.527430E+0
4.922628E-8 -5.283455E-3 1.421338E-3 -4.439583E-2 7.528666E+0
4.927628E-8 -4.986862E-3 1.386752E-3 -3.902695E-2 7.513424E+0
4.932628E-8 -5.022562E-3 1.385531E-3 -3.762636E-2 7.508344E+0
4.937629E-8 -4.853669E-3 1.431104E-3 -4.074332E-2 7.501478E+0
4.942628E-8 -4.944295E-3 1.521843E-3 -4.105917E-2 7.485962E+0
4.947627E-8 -5.156442E-3 1.644727E-3 -3.906813E-2 7.471544E+0
4.952628E-8 -4.338062E-3 1.776156E-3 -3.678876E-2 7.477723E+0
4.957627E-8 -3.683084E-3 1.903516E-3 -3.680247E-2 7.489394E+0
4.962628E-8 -4.356599E-3 2.021110E-3 -3.982335E-2 7.465776E+0
4.967628E-8 -4.816595E-3 2.116325E-3 -4.228124E-2 7.433784E+0
4.972628E-8 -4.447912E-3 2.176546E-3 -4.079825E-2 7.460971E+0
4.977628E-8 -4.256361E-3 2.204623E-3 -3.945261E-2 7.510953E+0
4.982627E-8 -4.489792E-3 2.207878E-3 -4.115528E-2 7.517818E+0
4.987628E-8 -4.548836E-3 2.175326E-3 -4.070213E-2 7.500242E+0
4.992627E-8 -4.229586E-3 2.101677E-3 -3.812069E-2 7.488571E+0
4.997628E-8 -4.402599E-3 2.019889E-3 -3.803828E-2 7.492553E+0
5.002628E-8 -5.167427E-3 1.979199E-3 -4.085317E-2 7.474565E+0
5.007628E-8 -5.283455E-3 1.985303E-3 -4.196543E-2 7.434882E+0
5.012628E-8 -4.607880E-3 1.997510E-3 -3.884843E-2 7.458224E+0
5.017629E-8 -4.432808E-3 1.993034E-3 -3.788725E-2 7.506009E+0
5.022628E-8 -5.152322E-3 1.994255E-3 -3.953499E-2 7.497358E+0
5.027627E-8 -5.523065E-3 2.029248E-3 -3.856006E-2 7.464267E+0
5.032628E-8 -5.104263E-3 2.079297E-3 -3.924662E-2 7.469759E+0
5.037627E-8 -5.141337E-3 2.093132E-3 -4.056484E-2 7.514523E+0
5.042628E-8 -5.695391E-3 2.044710E-3 -3.765380E-2 7.513149E+0
5.047628E-8 -5.604079E-3 1.961296E-3 -3.489384E-2 7.466738E+0
5.052628E-8 -5.065129E-3 1.872591E-3 -3.504488E-2 7.467012E+0
5.057628E-8 -4.930563E-3 1.772494E-3 -3.754395E-2 7.486923E+0
5.062627E-8 -5.391932E-3 1.634147E-3 -3.974095E-2 7.471682E+0
5.067628E-8 -5.959030E-3 1.454704E-3 -3.930154E-2 7.462619E+0
5.072627E-8 -6.184222E-3 1.267530E-3 -3.946632E-2 7.478272E+0
5.077628E-8 -6.525442E-3 1.123080E-3 -4.020780E-2 7.477311E+0
5.082628E-8 -7.062333E-3 1.053093E-3 -4.085317E-2 7.462481E+0
5.087628E-8 -7.088422E-3 1.040072E-3 -4.329735E-2 7.457951E+0
5.092628E-8 -6.618815E-3 1.042106E-3 -4.158095E-2 7.462207E+0
5.097629E-8 -6.565950E-3 1.040072E-3 -3.571773E-2 7.474565E+0
5.102628E-8 -7.215436E-3 1.049024E-3 -3.621203E-2 7.474153E+0
5.107627E-8 -7.581372E-3 1.079134E-3 -4.045498E-2 7.467974E+0
5.112628E-8 -7.242211E-3 1.103955E-3 -3.982335E-2 7.485275E+0
5.117627E-8 -7.203077E-3 1.096631E-3 -3.853261E-2 7.487473E+0
5.122628E-8 -7.789399E-3 1.062044E-3 -3.989199E-2 7.460284E+0
5.127628E-8 -8.199275E-3 1.016879E-3 -3.968602E-2 7.448201E+0
5.132628E-8 -8.042053E-3 9.595056E-4 -3.879350E-2 7.472918E+0
5.137628E-8 -7.958293E-3 8.915530E-4 -3.898573E-2 7.500105E+0
5.142627E-8 -8.339334E-3 8.349938E-4 -3.890336E-2 7.487747E+0
5.147628E-8 -8.377781E-3 8.016280E-4 -3.762636E-2 7.461383E+0
5.152627E-8 -8.111396E-3 7.617516E-4 -3.582758E-2 7.466738E+0
5.157628E-8 -8.330408E-3 6.718265E-4 -3.677502E-2 7.490081E+0
5.162628E-8 -8.743717E-3 5.159834E-4 -3.772247E-2 7.487198E+0
5.167628E-8 -8.806195E-3 3.088708E-4 -3.415236E-2 7.467562E+0
5.172628E-8 -8.548735E-3 7.815799E-5 -3.391892E-2 7.464404E+0
5.177629E-8 -8.595421E-3 -1.484859E-4 -4.040006E-2 7.460422E+0
5.182628E-8 -8.847388E-3 -3.551918E-4 -4.280302E-2 7.466738E+0
5.187627E-8 -8.402498E-3 -5.468421E-4 -3.834036E-2 7.484451E+0
5.192628E-8 -7.850504E-3 -7.262854E-4 -3.444073E-2 7.471682E+0
5.197627E-8 -8.048919E-3 -8.695144E-4 -3.553921E-2 7.469210E+0
5.202628E-8 -8.448496E-3 -9.443844E-4 -3.813440E-2 7.479783E+0
5.207628E-8 -8.416915E-3 -9.456049E-4 -3.809321E-2 7.445729E+0
5.212628E-8 -8.018023E-3 -9.020665E-4 -3.674755E-2 7.442708E+0
5.217628E-8 -7.855996E-3 -8.389968E-4 -3.397384E-2 7.473741E+0
5.222627E-8 -7.941816E-3 -7.572100E-4 -3.391892E-2 7.444768E+0
5.227628E-8 -7.780474E-3 -6.477535E-4 -4.009798E-2 7.432548E+0
5.232627E-8 -7.562835E-3 -5.134761E-4 -4.424480E-2 7.463443E+0
5.237628E-8 -7.842264E-3 -3.572262E-4 -4.386032E-2 7.438864E+0
5.242628E-8 -8.375035E-3 -1.753415E-4 -4.300898E-2 7.399043E+0
5.247628E-8 -8.305692E-3 2.526073E-5 -4.111406E-2 7.414834E+0
5.252628E-8 -7.899249E-3 2.116214E-4 -3.943887E-2 7.466326E+0
5.257629E-8 -7.819608E-3 3.410159E-4 -3.920543E-2 7.474977E+0
5.262628E-8 -7.674743E-3 3.939131E-4 -3.834036E-2 7.418267E+0
5.267627E-8 -7.135794E-3 3.800783E-4 -3.720069E-2 7.396709E+0
5.272628E-8 -6.780156E-3 3.186364E-4 -3.747532E-2 7.428016E+0
5.277627E-8 -7.006721E-3 2.299319E-4 -3.915051E-2 7.455891E+0
5.282628E-8 -7.180421E-3 1.436691E-4 -4.193795E-2 7.466188E+0
5.287628E-8 -6.974452E-3 8.873735E-5 -4.254213E-2 7.443669E+0
5.292628E-8 -6.684038E-3 5.618529E-5 -3.893080E-2 7.427330E+0
5.297628E-8 -6.283087E-3 2.474291E-6 -3.796962E-2 7.460010E+0
5.302627E-8 -5.945299E-3 -9.558885E-5 -3.972721E-2 7.476624E+0
5.307628E-8 -6.009836E-3 -2.119625E-4 -3.865620E-2 7.430076E+0
5.312627E-8 -5.993359E-3 -2.986323E-4 -3.921917E-2 7.407145E+0
5.317628E-8 -5.657631E-3 -3.238602E-4 -4.048243E-2 7.460010E+0
5.322628E-8 -5.661063E-3 -2.872392E-4 -3.772247E-2 7.478410E+0
5.327628E-8 -5.749630E-3 -2.139970E-4 -3.488010E-2 7.408930E+0
5.332628E-8 -5.382320E-3 -1.370928E-4 -3.472906E-2 7.396160E+0
5.337629E-8 -5.240888E-3 -7.727835E-5 -3.788725E-2 7.455479E+0
5.342628E-8 -5.537483E-3 -3.902963E-5 -4.005677E-2 7.448201E+0
5.347627E-8 -5.485991E-3 -1.990516E-5 -3.842276E-2 7.418130E+0
5.352628E-8 -4.970384E-3 -3.129849E-5 -3.920543E-2 7.426094E+0
5.357627E-8 -4.778148E-3 -9.070593E-5 -4.204780E-2 7.439825E+0
5.362628E-8 -5.115935E-3 -1.944657E-4 -4.133376E-2 7.445455E+0
5.367628E-8 -5.262172E-3 -3.083979E-4 -3.849143E-2 7.418679E+0
5.372628E-8 -4.971070E-3 -3.909990E-4 -3.919172E-2 7.411402E+0
5.377628E-8 -4.729401E-3 -4.150062E-4 -4.116899E-2 7.451084E+0
5.382627E-8 -4.850922E-3 -3.828609E-4 -3.915051E-2 7.443669E+0
5.387628E-8 -4.945667E-3 -3.458329E-4 -3.790098E-2 7.403987E+0
5.392627E-8 -4.651820E-3 -3.698401E-4 -3.724188E-2 7.418130E+0
5.397628E-8 -4.419076E-3 -4.589513E-4 -3.604725E-2 7.446828E+0
5.402628E-8 -4.601701E-3 -5.435869E-4 -3.998813E-2 7.440100E+0
5.407628E-8 -5.102891E-3 -5.688146E-4 -4.181436E-2 7.427878E+0
5.412628E-8 -5.488737E-3 -5.435869E-4 -3.817561E-2 7.437628E+0
5.417629E-8 -5.276590E-3 -5.028967E-4 -4.038632E-2 7.450672E+0
5.422628E-8 -4.882504E-3 -4.634273E-4 -4.358569E-2 7.439688E+0
5.427627E-8 -5.009518E-3 -4.227373E-4 -3.931528E-2 7.408106E+0
5.432628E-8 -5.345932E-3 -3.791987E-4 -3.702217E-2 7.406321E+0
5.437627E-8 -5.435186E-3 -3.405432E-4 -3.909558E-2 7.439688E+0
5.442628E-8 -5.801122E-3 -3.132808E-4 -3.913680E-2 7.438864E+0
5.447628E-8 -6.316042E-3 -3.039222E-4 -3.821680E-2 7.414422E+0
5.452628E-8 -6.190402E-3 -3.108394E-4 -3.820306E-2 7.424995E+0
5.457628E-8 -6.195207E-3 -3.161291E-4 -4.089439E-2 7.460834E+0
5.462627E-8 -6.992990E-3 -2.949703E-4 -4.147109E-2 7.472231E+0
